id,instructor_id,student_id,grad_date,grade
45,AF0C7752-6A63-55E2-A4ED-9B9B922A3EA6,1D8C3B5A-B1D6-2645-65A3-81E7732398AD,2017-07-14,D
46,A2EB3077-9B68-97D4-9963-9B3462E9C35B,DC50889C-8D5E-A485-3C35-11842C3CC372,2021-05-09,F
47,99B28EF4-D47A-FD3D-0298-5D783BDC2C3F,34281572-2688-2956-6CCB-224FC40DB432,2019-10-23,F
48,233A3393-AF24-F522-DF5F-C0DAFE8B391B,C2ABD702-11F3-AA4D-A60B-8173B4CACCE4,2019-03-17,A-
49,4D954573-D9C7-01E7-EAEC-8EAE910FB29E,987386A3-6664-39DD-E6A3-2B68395DEE02,2019-12-12,C
50,1B13349B-3DA1-37E1-0546-6E1CD9395F94,1D1106A0-97A5-04AD-7506-7192D5707D04,2018-05-06,A-
51,860AC510-9AEE-6EEC-EA56-84646D575447,6A9085E1-E642-5689-778B-2BCD501C8AAB,2018-05-04,C
52,AF0C7752-6A63-55E2-A4ED-9B9B922A3EA6,3B4348D1-5BC3-D9CA-F6B5-FC1890113689,2019-02-25,A+
53,ABAC3A56-4A9C-F8D1-91E4-46481B939228,37C16A77-A8DE-CC5C-9D29-E45B16CC2E26,2021-05-10,D+
54,99B28EF4-D47A-FD3D-0298-5D783BDC2C3F,CA716A49-5494-6BBD-22C9-B49EECF5764D,2019-10-19,D+
55,F99C396B-651A-6CC9-642A-86EC0D7D9471,E2A704BC-463E-CB60-AE52-6B6B8960655E,2017-12-03,A
56,DF643763-AD6D-DD37-14BA-3726E2C4A2B7,6CAE2E54-C4DB-E2BC-5873-C19A9572A442,2020-02-05,B+
57,3AA1182C-ABD1-ABF6-36A9-5833DD3375A9,E3E90425-8344-8B50-505E-ABAAA6512519,2020-09-20,C
58,233A3393-AF24-F522-DF5F-C0DAFE8B391B,5C8069F9-38AF-7836-4A7B-725584E368BE,2019-07-22,B+
59,91851D1A-1CB9-1F92-0D58-EA3EAAE4AE8E,0FA94B37-D1B3-6619-4AEE-7BF43D594361,2021-07-30,D-
60,83C5589D-44B7-587C-AF68-50F3BD12EF28,C27B8680-56CD-37CA-97B2-B2A94C97DD17,2018-08-17,A-
61,1ECDE44C-FA80-B1B7-55B3-AC6BB57DC5B2,E864EF83-6B12-40CB-9416-A49B14EAF36A,2017-07-01,A
62,543ACB58-16F0-366B-A18A-E15B894AD9E9,013F16BE-3E6C-88B1-24E8-71DAA51E24FD,2017-08-05,A+
63,676E235A-73A2-FD5D-2AAE-BE9D67988A5A,B2CD93A4-061A-EC1A-9A65-24AE4DB4D07A,2016-11-30,B
64,428A3368-2033-E471-3DBB-E5E39FA22164,A7F9B5A6-CEC9-67B3-D0DB-34F773EEB98B,2018-05-16,B
65,68C594E3-83A0-EACD-C681-576994EB041E,53121C3E-FCB8-CB44-7381-BE13D95D5B58,2020-05-22,D
66,676E235A-73A2-FD5D-2AAE-BE9D67988A5A,4F63A1A1-168F-67EB-4E26-C98C6DDD602B,2016-11-30,D
67,4D954573-D9C7-01E7-EAEC-8EAE910FB29E,892A0823-6911-C2C6-367F-A76A2ABC92B3,2017-01-23,D+
68,C253E446-2877-1E28-815B-37104CCCEEF5,34281572-2688-2956-6CCB-224FC40DB432,2018-12-07,B
69,543ACB58-16F0-366B-A18A-E15B894AD9E9,567499DB-39A3-14F3-9E7B-3DA5DBECAAC4,2019-09-07,C-
70,4D954573-D9C7-01E7-EAEC-8EAE910FB29E,BA606248-357B-7536-1797-3291DE32715A,2021-01-26,B-
71,E1E8D645-7474-2073-13A6-148E846F8719,88871D98-8675-39C5-04DE-56A915A41253,2019-05-02,C
72,4DC3EBE9-9273-D5C6-4EFE-979A6A39FD36,2BDAA9B6-9476-6483-1644-62A682B533B1,2020-01-30,D-
73,418D4CDD-A4ED-5EF2-1134-CECF969C45E9,96E68D43-AC34-BD44-0DEA-B4A7FE369C23,2019-08-24,B
74,FBA41AB5-BD23-5D83-8D6E-B64AED8C315E,54A49B76-96CB-93AA-2475-B6406C52D499,2020-06-19,A
75,A39E9D52-2146-BA6F-D955-4C60C68CF133,27787EBC-CAC9-09E5-68B8-8C9445B7EE0F,2018-10-05,C
76,418D4CDD-A4ED-5EF2-1134-CECF969C45E9,6A9085E1-E642-5689-778B-2BCD501C8AAB,2019-09-05,A-
77,233A3393-AF24-F522-DF5F-C0DAFE8B391B,E4675BDE-E3F4-92E7-E841-279B6E68DC3E,2019-06-02,D-
78,3AA1182C-ABD1-ABF6-36A9-5833DD3375A9,3EF8EC1C-AB16-C6AF-8FBB-341067AF272D,2018-08-21,C+
79,428A3368-2033-E471-3DBB-E5E39FA22164,99934E62-34A9-42D7-9EBF-42E3FD93917D,2018-04-07,B+
80,676E235A-73A2-FD5D-2AAE-BE9D67988A5A,0FA94B37-D1B3-6619-4AEE-7BF43D594361,2021-05-19,D-
81,FBA41AB5-BD23-5D83-8D6E-B64AED8C315E,62ABE945-616D-41EB-C32E-C111C832DDBA,2018-07-24,D+
82,428A3368-2033-E471-3DBB-E5E39FA22164,5DDF2B86-240E-4C32-3646-71AC054131C9,2020-07-03,D+
83,DF643763-AD6D-DD37-14BA-3726E2C4A2B7,F476AE58-B31B-F23B-D496-44B2720ECD95,2017-11-26,A
84,99B28EF4-D47A-FD3D-0298-5D783BDC2C3F,12FC492B-89C6-E589-28B5-86D54C28A103,2020-02-12,B+
85,ABAC3A56-4A9C-F8D1-91E4-46481B939228,E864EF83-6B12-40CB-9416-A49B14EAF36A,2018-06-19,C+
86,251531CB-F77F-D1A2-5414-F7C14CC89CF8,A4A5AA24-2D73-42B6-7814-448DA013D2C3,2019-02-26,C
87,F99C396B-651A-6CC9-642A-86EC0D7D9471,B5B4EB8C-364E-9562-96A2-8780D98A6207,2021-01-13,A+
88,E1E8D645-7474-2073-13A6-148E846F8719,43E5448F-9A21-3D7E-1424-66879CB4A1CD,2019-01-22,B+
89,07DD54FC-B7B3-1585-C120-F9E41BB353D8,9A24CF84-96EA-3F9C-87F6-39B68DC8D1BE,2021-05-04,A+
90,1ECDE44C-FA80-B1B7-55B3-AC6BB57DC5B2,5C8069F9-38AF-7836-4A7B-725584E368BE,2017-05-01,A-
91,AF0C7752-6A63-55E2-A4ED-9B9B922A3EA6,43B039F5-7E5B-6CB2-14DD-D372DF76A4F6,2021-10-07,D-
92,C253E446-2877-1E28-815B-37104CCCEEF5,AA8011F4-C92E-D233-0896-DA46029196D3,2018-07-29,D
93,A2EB3077-9B68-97D4-9963-9B3462E9C35B,27787EBC-CAC9-09E5-68B8-8C9445B7EE0F,2020-11-19,A
94,1B13349B-3DA1-37E1-0546-6E1CD9395F94,B5AC1F76-5DA6-017A-2A6C-2C685AAD32A4,2019-09-22,A+
95,83C5589D-44B7-587C-AF68-50F3BD12EF28,14341DD4-C485-5E2B-62C8-CB0AE3051BB1,2019-11-16,D
96,428A3368-2033-E471-3DBB-E5E39FA22164,5F62BA05-9C16-E757-0257-72520846EE75,2018-12-24,B-
97,251531CB-F77F-D1A2-5414-F7C14CC89CF8,52962BBD-8B09-747F-299B-E5EB45185315,2021-05-28,B+
98,676E235A-73A2-FD5D-2AAE-BE9D67988A5A,5DDF2B86-240E-4C32-3646-71AC054131C9,2020-06-11,A-
99,A39E9D52-2146-BA6F-D955-4C60C68CF133,1A1E2493-BF55-37EE-8B74-D641D43AD416,2020-12-03,A+
100,1B13349B-3DA1-37E1-0546-6E1CD9395F94,EF5C34B9-1163-1ED9-E882-873692CF9789,2020-07-06,D
101,418D4CDD-A4ED-5EF2-1134-CECF969C45E9,82E865EB-4FC4-B675-35A6-181DC9D39B02,2021-10-27,C
102,4DC3EBE9-9273-D5C6-4EFE-979A6A39FD36,D703D348-9287-6BEA-F3C7-097700D43BA5,2021-07-19,A-
103,1ECDE44C-FA80-B1B7-55B3-AC6BB57DC5B2,013F16BE-3E6C-88B1-24E8-71DAA51E24FD,2017-08-12,F
104,FBA41AB5-BD23-5D83-8D6E-B64AED8C315E,5893126D-4DAA-95CE-D6CD-2A2F1D72E63A,2019-12-11,A
105,4DC3EBE9-9273-D5C6-4EFE-979A6A39FD36,725BBC88-7803-260B-9B78-33DBBB9B05E2,2017-11-19,A
106,1B13349B-3DA1-37E1-0546-6E1CD9395F94,433E335E-ABB3-10EC-AD2A-25F4AB6CC92B,2020-08-29,A+
107,418D4CDD-A4ED-5EF2-1134-CECF969C45E9,1407716C-A72F-2ABB-AC66-E2319BE4DCEC,2017-12-24,C+
108,99B28EF4-D47A-FD3D-0298-5D783BDC2C3F,3B4348D1-5BC3-D9CA-F6B5-FC1890113689,2020-06-12,D
109,91851D1A-1CB9-1F92-0D58-EA3EAAE4AE8E,39463A65-E266-A981-E87D-23C7D4CD33F6,2018-01-15,D
110,55E9D3E5-4AEB-CBE9-1E95-CCB28BE0BED0,9A1E59F5-E11C-DDBA-7247-5912C8A786A5,2019-05-16,D-
111,676E235A-73A2-FD5D-2AAE-BE9D67988A5A,9A1E59F5-E11C-DDBA-7247-5912C8A786A5,2017-12-15,C-
112,1ECDE44C-FA80-B1B7-55B3-AC6BB57DC5B2,B2CD93A4-061A-EC1A-9A65-24AE4DB4D07A,2017-03-23,C
113,4DC3EBE9-9273-D5C6-4EFE-979A6A39FD36,C2ABD702-11F3-AA4D-A60B-8173B4CACCE4,2021-10-17,F
114,860AC510-9AEE-6EEC-EA56-84646D575447,15BE76DD-54AF-6BDD-5878-DE33DE23D977,2017-02-05,D
115,FBA41AB5-BD23-5D83-8D6E-B64AED8C315E,CEAB285B-59CD-0E89-5AE9-34F31E5BAD20,2020-11-19,C+
116,F99C396B-651A-6CC9-642A-86EC0D7D9471,95CE27EC-C683-5778-72F9-718EE98EFDEB,2017-01-24,C
117,A39E9D52-2146-BA6F-D955-4C60C68CF133,6A9085E1-E642-5689-778B-2BCD501C8AAB,2021-09-08,D+
118,233A3393-AF24-F522-DF5F-C0DAFE8B391B,2AC7A1D4-55C3-ABDB-CD53-C59AD56E56EC,2021-09-03,D
119,C253E446-2877-1E28-815B-37104CCCEEF5,FC1C75E5-BAA7-E99A-E4CC-E2AF09372EA0,2020-07-26,A+
120,233A3393-AF24-F522-DF5F-C0DAFE8B391B,89D21259-9932-A593-DB0F-D5B6827126A4,2020-10-16,D
121,91851D1A-1CB9-1F92-0D58-EA3EAAE4AE8E,C27B8680-56CD-37CA-97B2-B2A94C97DD17,2017-11-17,B
122,418D4CDD-A4ED-5EF2-1134-CECF969C45E9,12FC492B-89C6-E589-28B5-86D54C28A103,2018-01-18,C-
123,91851D1A-1CB9-1F92-0D58-EA3EAAE4AE8E,3B4348D1-5BC3-D9CA-F6B5-FC1890113689,2021-05-17,C+
124,3AA1182C-ABD1-ABF6-36A9-5833DD3375A9,B5ED7706-4799-EA99-9A2D-BCD243EC41CB,2018-08-15,C+
125,ABAC3A56-4A9C-F8D1-91E4-46481B939228,9A1E59F5-E11C-DDBA-7247-5912C8A786A5,2020-12-21,F
126,FBA41AB5-BD23-5D83-8D6E-B64AED8C315E,E3E90425-8344-8B50-505E-ABAAA6512519,2019-10-11,B
127,C253E446-2877-1E28-815B-37104CCCEEF5,E5B507E8-B537-8DBD-C952-5A5F96CC8F78,2018-01-11,C-
128,3AA1182C-ABD1-ABF6-36A9-5833DD3375A9,6CA75BE8-5BC1-0C03-5765-9A9C39E9566A,2018-03-01,F
129,2C50CDC7-1AAC-2C83-5786-1B7643EBB47E,4D63CD67-82A4-0502-7DE6-A7CF1786F1B4,2018-02-27,A-
130,428A3368-2033-E471-3DBB-E5E39FA22164,C2ABD702-11F3-AA4D-A60B-8173B4CACCE4,2017-08-07,F
131,A39E9D52-2146-BA6F-D955-4C60C68CF133,F6409391-E2BC-2B05-AE39-E51788465686,2019-04-12,D-
132,4D954573-D9C7-01E7-EAEC-8EAE910FB29E,7CDAE322-E683-2790-9969-182504E13DB2,2017-11-15,D+
133,A2EB3077-9B68-97D4-9963-9B3462E9C35B,73B44813-9350-BC3C-2CD7-8B4EAD8AEEE9,2019-09-21,A-
134,A2EB3077-9B68-97D4-9963-9B3462E9C35B,6CA75BE8-5BC1-0C03-5765-9A9C39E9566A,2019-08-06,C-
135,860AC510-9AEE-6EEC-EA56-84646D575447,8EE7BDD2-A3D3-E62B-DEB3-3431973B87FA,2019-12-18,D
136,FBA41AB5-BD23-5D83-8D6E-B64AED8C315E,2222EE78-298C-39EC-C42B-09DAE73F5974,2019-05-01,C-
137,F99C396B-651A-6CC9-642A-86EC0D7D9471,6E179BE8-95E9-EE0E-D7F1-E67F734F5DE6,2017-09-26,F
138,DA430AD1-845C-437C-E99D-6C39F7A4413B,73B44813-9350-BC3C-2CD7-8B4EAD8AEEE9,2016-11-22,C+
139,A39E9D52-2146-BA6F-D955-4C60C68CF133,73B44813-9350-BC3C-2CD7-8B4EAD8AEEE9,2019-07-26,F
140,1B13349B-3DA1-37E1-0546-6E1CD9395F94,A6A1D23A-DF37-392A-9EB2-B6E68E436F08,2017-05-15,C
141,68C594E3-83A0-EACD-C681-576994EB041E,6A9085E1-E642-5689-778B-2BCD501C8AAB,2019-02-11,F
142,C253E446-2877-1E28-815B-37104CCCEEF5,14341DD4-C485-5E2B-62C8-CB0AE3051BB1,2021-01-03,B
143,DF643763-AD6D-DD37-14BA-3726E2C4A2B7,1ACB9339-5635-37EB-F8AA-591BB2293545,2020-05-13,D-
144,1ECDE44C-FA80-B1B7-55B3-AC6BB57DC5B2,5893126D-4DAA-95CE-D6CD-2A2F1D72E63A,2016-12-14,A
145,418D4CDD-A4ED-5EF2-1134-CECF969C45E9,54A49B76-96CB-93AA-2475-B6406C52D499,2019-10-25,C
146,68C594E3-83A0-EACD-C681-576994EB041E,1D1106A0-97A5-04AD-7506-7192D5707D04,2017-12-31,D+
147,AF0C7752-6A63-55E2-A4ED-9B9B922A3EA6,B9AB7B1A-7A52-823F-657A-878625D6C2D6,2019-06-19,C
148,418D4CDD-A4ED-5EF2-1134-CECF969C45E9,A4A5AA24-2D73-42B6-7814-448DA013D2C3,2019-08-07,B
149,83C5589D-44B7-587C-AF68-50F3BD12EF28,A7F9B5A6-CEC9-67B3-D0DB-34F773EEB98B,2019-10-08,C+
150,1B13349B-3DA1-37E1-0546-6E1CD9395F94,FC1C75E5-BAA7-E99A-E4CC-E2AF09372EA0,2021-10-15,A
151,1B13349B-3DA1-37E1-0546-6E1CD9395F94,6607C7C7-5511-97EF-357E-146D98384DD3,2019-02-22,C-
152,A39E9D52-2146-BA6F-D955-4C60C68CF133,E271BD94-CCE9-228B-EB83-7DF87D8250FA,2018-06-19,D
153,1ECDE44C-FA80-B1B7-55B3-AC6BB57DC5B2,A81CB611-26BD-3C34-774D-E44122749DEB,2021-04-18,B+
154,07DD54FC-B7B3-1585-C120-F9E41BB353D8,1A1E2493-BF55-37EE-8B74-D641D43AD416,2016-12-19,D-
155,A39E9D52-2146-BA6F-D955-4C60C68CF133,CEAB285B-59CD-0E89-5AE9-34F31E5BAD20,2021-04-15,A+
156,AB538452-2535-AD05-F812-CAAEDB63DC4F,6CAE2E54-C4DB-E2BC-5873-C19A9572A442,2021-05-11,D
157,4D954573-D9C7-01E7-EAEC-8EAE910FB29E,1E94F2A5-DD88-A4DA-AE16-1757B3A9CF57,2019-04-26,B-
158,DA430AD1-845C-437C-E99D-6C39F7A4413B,D703D348-9287-6BEA-F3C7-097700D43BA5,2021-09-11,B+
159,428A3368-2033-E471-3DBB-E5E39FA22164,E5B507E8-B537-8DBD-C952-5A5F96CC8F78,2021-10-19,B
160,FBA41AB5-BD23-5D83-8D6E-B64AED8C315E,3E7D2A87-C511-84E1-A761-C4F45F86B9C6,2019-03-07,A-
161,2C50CDC7-1AAC-2C83-5786-1B7643EBB47E,1D1106A0-97A5-04AD-7506-7192D5707D04,2018-07-05,A+
162,ABAC3A56-4A9C-F8D1-91E4-46481B939228,E4675BDE-E3F4-92E7-E841-279B6E68DC3E,2019-12-23,A+
163,233A3393-AF24-F522-DF5F-C0DAFE8B391B,1C65D026-6474-58DD-B09B-D429744E422E,2021-02-05,C-
164,DA430AD1-845C-437C-E99D-6C39F7A4413B,37760C63-4E56-B119-DA06-848AE4989F19,2018-01-11,B+
165,2C50CDC7-1AAC-2C83-5786-1B7643EBB47E,176B2A21-85E1-F1E1-78DB-961DE4C248B6,2018-03-19,B-
166,DA430AD1-845C-437C-E99D-6C39F7A4413B,013F16BE-3E6C-88B1-24E8-71DAA51E24FD,2019-01-25,A+
167,83C5589D-44B7-587C-AF68-50F3BD12EF28,1821B6D0-A774-7BA2-722E-9BBBD3C2F616,2019-07-04,D+
168,AF0C7752-6A63-55E2-A4ED-9B9B922A3EA6,82E865EB-4FC4-B675-35A6-181DC9D39B02,2020-05-26,A
169,68C594E3-83A0-EACD-C681-576994EB041E,37760C63-4E56-B119-DA06-848AE4989F19,2019-03-02,A
170,AF0C7752-6A63-55E2-A4ED-9B9B922A3EA6,BA606248-357B-7536-1797-3291DE32715A,2018-01-07,B
171,233A3393-AF24-F522-DF5F-C0DAFE8B391B,37C16A77-A8DE-CC5C-9D29-E45B16CC2E26,2020-03-25,D+
172,ABAC3A56-4A9C-F8D1-91E4-46481B939228,5127D3B3-9A06-184A-AE8B-322EA763524F,2017-08-08,C-
173,DA430AD1-845C-437C-E99D-6C39F7A4413B,73B44813-9350-BC3C-2CD7-8B4EAD8AEEE9,2021-05-27,D+
174,C253E446-2877-1E28-815B-37104CCCEEF5,96E68D43-AC34-BD44-0DEA-B4A7FE369C23,2020-04-19,A+
175,E1E8D645-7474-2073-13A6-148E846F8719,F476AE58-B31B-F23B-D496-44B2720ECD95,2021-03-18,C-
176,07DD54FC-B7B3-1585-C120-F9E41BB353D8,AA8011F4-C92E-D233-0896-DA46029196D3,2017-04-22,A+
177,DF643763-AD6D-DD37-14BA-3726E2C4A2B7,73B44813-9350-BC3C-2CD7-8B4EAD8AEEE9,2017-11-15,C-
178,543ACB58-16F0-366B-A18A-E15B894AD9E9,14B38BD6-A2D6-18AB-71A6-F9883743635D,2018-11-07,B
179,251531CB-F77F-D1A2-5414-F7C14CC89CF8,49A09EAA-E6B8-FD2D-74EB-5C761CA47534,2020-03-03,B+
180,676E235A-73A2-FD5D-2AAE-BE9D67988A5A,CB9670A1-5676-253E-DC8C-5B9CD714F9E7,2018-10-11,D-
181,AB538452-2535-AD05-F812-CAAEDB63DC4F,E5B507E8-B537-8DBD-C952-5A5F96CC8F78,2017-03-29,A+
182,233A3393-AF24-F522-DF5F-C0DAFE8B391B,1ACB9339-5635-37EB-F8AA-591BB2293545,2018-02-17,F
183,4DC3EBE9-9273-D5C6-4EFE-979A6A39FD36,9A1E59F5-E11C-DDBA-7247-5912C8A786A5,2020-07-24,C-
184,07DD54FC-B7B3-1585-C120-F9E41BB353D8,62C62537-5FC9-ED75-BF74-A486B14A776C,2020-07-18,B
185,1B13349B-3DA1-37E1-0546-6E1CD9395F94,17BC2097-8B9C-FE2C-9DB3-A7936C8A7768,2021-06-14,F
186,F99C396B-651A-6CC9-642A-86EC0D7D9471,96E68D43-AC34-BD44-0DEA-B4A7FE369C23,2017-03-13,A
187,C253E446-2877-1E28-815B-37104CCCEEF5,1821B6D0-A774-7BA2-722E-9BBBD3C2F616,2019-03-07,C+
188,676E235A-73A2-FD5D-2AAE-BE9D67988A5A,AA8011F4-C92E-D233-0896-DA46029196D3,2021-08-05,C+
189,DF643763-AD6D-DD37-14BA-3726E2C4A2B7,88871D98-8675-39C5-04DE-56A915A41253,2018-07-23,D+
190,A39E9D52-2146-BA6F-D955-4C60C68CF133,B9356B62-191C-7542-4A7D-A023A1BD675C,2020-05-08,A+
191,1ECDE44C-FA80-B1B7-55B3-AC6BB57DC5B2,12FC492B-89C6-E589-28B5-86D54C28A103,2019-09-20,D
192,251531CB-F77F-D1A2-5414-F7C14CC89CF8,E8634804-8BB2-6724-B945-5C3B14A39522,2018-09-13,B-
193,428A3368-2033-E471-3DBB-E5E39FA22164,14B38BD6-A2D6-18AB-71A6-F9883743635D,2017-09-22,B-
194,C253E446-2877-1E28-815B-37104CCCEEF5,14341DD4-C485-5E2B-62C8-CB0AE3051BB1,2020-05-08,B
195,AB538452-2535-AD05-F812-CAAEDB63DC4F,57B3588A-6C3C-4989-7174-3F43C90430DB,2019-03-27,A-
196,99B28EF4-D47A-FD3D-0298-5D783BDC2C3F,29C79886-AF6D-A9E2-D54F-84633DBB998A,2018-05-23,C+
197,3AA1182C-ABD1-ABF6-36A9-5833DD3375A9,73B44813-9350-BC3C-2CD7-8B4EAD8AEEE9,2017-02-01,A
198,A39E9D52-2146-BA6F-D955-4C60C68CF133,39116DCD-913D-CC0D-847E-525404A6E0C5,2017-07-26,A
199,676E235A-73A2-FD5D-2AAE-BE9D67988A5A,10683989-E14B-2ED1-EAB6-EE71B7799718,2018-09-10,B-
200,676E235A-73A2-FD5D-2AAE-BE9D67988A5A,37C16A77-A8DE-CC5C-9D29-E45B16CC2E26,2017-08-03,B-
201,2C50CDC7-1AAC-2C83-5786-1B7643EBB47E,95CE27EC-C683-5778-72F9-718EE98EFDEB,2021-08-20,C
202,99B28EF4-D47A-FD3D-0298-5D783BDC2C3F,95034968-874A-353E-BEC0-D9207DAED219,2019-08-16,B-
203,251531CB-F77F-D1A2-5414-F7C14CC89CF8,DE9634A4-BBC3-E5D2-CE36-AB514E9490AB,2018-02-08,F
204,A2EB3077-9B68-97D4-9963-9B3462E9C35B,49A09EAA-E6B8-FD2D-74EB-5C761CA47534,2020-09-19,D-
205,676E235A-73A2-FD5D-2AAE-BE9D67988A5A,BBA3782E-2240-D7A2-D26D-AAE9E7843A7C,2019-03-15,B
206,4DC3EBE9-9273-D5C6-4EFE-979A6A39FD36,725BBC88-7803-260B-9B78-33DBBB9B05E2,2021-03-14,C
