id,instructor_id,student_id,grad_date,grade
22,C253E446-2877-1E28-815B-37104CCCEEF5,554733BA-91CB-913C-5E6D-43E5C74B3540,2017-08-03,A
23,07DD54FC-B7B3-1585-C120-F9E41BB353D8,6490D38E-977E-070C-0C39-38784FD4D10D,2020-08-25,B+
24,A2EB3077-9B68-97D4-9963-9B3462E9C35B,4ECAEDB6-B2F6-C77C-2785-C3E107AD2B1D,2019-11-13,C+
25,1B13349B-3DA1-37E1-0546-6E1CD9395F94,E2C5106C-5831-E118-63C9-887C336CEC29,2018-02-05,A
26,860AC510-9AEE-6EEC-EA56-84646D575447,88871D98-8675-39C5-04DE-56A915A41253,2021-03-21,A
27,DA430AD1-845C-437C-E99D-6C39F7A4413B,1A1E2493-BF55-37EE-8B74-D641D43AD416,2018-03-13,B-
28,428A3368-2033-E471-3DBB-E5E39FA22164,12FC492B-89C6-E589-28B5-86D54C28A103,2020-10-07,A
29,860AC510-9AEE-6EEC-EA56-84646D575447,DE9634A4-BBC3-E5D2-CE36-AB514E9490AB,2019-03-10,B
30,860AC510-9AEE-6EEC-EA56-84646D575447,013F16BE-3E6C-88B1-24E8-71DAA51E24FD,2020-11-11,A-
31,4D954573-D9C7-01E7-EAEC-8EAE910FB29E,6CAE2E54-C4DB-E2BC-5873-C19A9572A442,2017-05-13,F
32,418D4CDD-A4ED-5EF2-1134-CECF969C45E9,8D8258D9-BDB8-7AEA-2EEE-9EE9919DA168,2017-01-14,A+
33,68C594E3-83A0-EACD-C681-576994EB041E,152424AC-4766-89A6-2CEA-82EA99E05256,2017-04-18,C-
34,55E9D3E5-4AEB-CBE9-1E95-CCB28BE0BED0,B2B91744-BA44-8A58-BE69-145926A774E9,2020-11-04,C+
35,A39E9D52-2146-BA6F-D955-4C60C68CF133,8AC65790-1636-37E8-A674-4E19A22096A2,2017-04-06,A
36,A39E9D52-2146-BA6F-D955-4C60C68CF133,A81CB611-26BD-3C34-774D-E44122749DEB,2019-09-06,F
37,E1E8D645-7474-2073-13A6-148E846F8719,12FC492B-89C6-E589-28B5-86D54C28A103,2016-12-02,A-
38,AB538452-2535-AD05-F812-CAAEDB63DC4F,5DDF2B86-240E-4C32-3646-71AC054131C9,2021-03-07,B-
39,AB538452-2535-AD05-F812-CAAEDB63DC4F,B5ED7706-4799-EA99-9A2D-BCD243EC41CB,2017-03-29,F
40,251531CB-F77F-D1A2-5414-F7C14CC89CF8,A8760C64-2C36-093A-3CAB-9E3970B090B5,2021-01-16,D-
41,E1E8D645-7474-2073-13A6-148E846F8719,892A0823-6911-C2C6-367F-A76A2ABC92B3,2019-01-03,C+
42,1ECDE44C-FA80-B1B7-55B3-AC6BB57DC5B2,B5AC1F76-5DA6-017A-2A6C-2C685AAD32A4,2017-02-12,C+
43,A39E9D52-2146-BA6F-D955-4C60C68CF133,95034968-874A-353E-BEC0-D9207DAED219,2021-03-07,D
44,1B13349B-3DA1-37E1-0546-6E1CD9395F94,8063871B-B7CD-C6C0-A5AA-C04F8C584EBD,2020-01-16,C+
45,233A3393-AF24-F522-DF5F-C0DAFE8B391B,E2A704BC-463E-CB60-AE52-6B6B8960655E,2017-12-10,F
46,4D954573-D9C7-01E7-EAEC-8EAE910FB29E,55A02FB6-4337-F148-4251-D61988772CA5,2020-07-02,F
47,A2EB3077-9B68-97D4-9963-9B3462E9C35B,648A2DE2-9007-B9E0-314A-6311A693F159,2017-09-30,C+
48,AF0C7752-6A63-55E2-A4ED-9B9B922A3EA6,E71551A1-6FC3-9C8C-BB11-5A697F4972CA,2021-09-23,B-
49,1ECDE44C-FA80-B1B7-55B3-AC6BB57DC5B2,DE9634A4-BBC3-E5D2-CE36-AB514E9490AB,2021-07-29,A-
50,233A3393-AF24-F522-DF5F-C0DAFE8B391B,57B3588A-6C3C-4989-7174-3F43C90430DB,2021-07-18,A+
51,A2EB3077-9B68-97D4-9963-9B3462E9C35B,79E5BDE7-6765-463E-42A3-8CF96A66A043,2019-05-01,B
52,A2EB3077-9B68-97D4-9963-9B3462E9C35B,684D3B18-92E1-AD78-1D94-78C99A111D60,2019-09-19,D+
53,55E9D3E5-4AEB-CBE9-1E95-CCB28BE0BED0,6490D38E-977E-070C-0C39-38784FD4D10D,2018-01-20,B
54,251531CB-F77F-D1A2-5414-F7C14CC89CF8,1D1106A0-97A5-04AD-7506-7192D5707D04,2019-09-06,F
55,91851D1A-1CB9-1F92-0D58-EA3EAAE4AE8E,9347E864-17B8-509E-EE28-9137723D1D03,2021-10-08,C-
56,07DD54FC-B7B3-1585-C120-F9E41BB353D8,151B8449-EB8B-864D-DB61-11E11D477CFD,2018-02-10,B-
57,DF643763-AD6D-DD37-14BA-3726E2C4A2B7,F476AE58-B31B-F23B-D496-44B2720ECD95,2020-04-06,D-
58,418D4CDD-A4ED-5EF2-1134-CECF969C45E9,151B8449-EB8B-864D-DB61-11E11D477CFD,2017-04-20,D+
59,ABAC3A56-4A9C-F8D1-91E4-46481B939228,45879C5E-698A-69F8-A5A8-0918B5C16842,2017-05-21,A-
60,A39E9D52-2146-BA6F-D955-4C60C68CF133,594D3241-EA64-53BA-737C-A26ACA4DED65,2017-11-09,F
61,FBA41AB5-BD23-5D83-8D6E-B64AED8C315E,3F0AE123-4A1D-1CF2-B862-045E68FC9C4F,2017-03-05,C
62,E1E8D645-7474-2073-13A6-148E846F8719,14732483-C8A5-D066-6B7A-D45BF153BB5C,2020-03-17,D-
63,DF643763-AD6D-DD37-14BA-3726E2C4A2B7,9711FC7E-CB0D-9C7D-E9A5-31E70919B98A,2019-07-06,F
64,543ACB58-16F0-366B-A18A-E15B894AD9E9,AA8011F4-C92E-D233-0896-DA46029196D3,2020-08-24,A
65,FBA41AB5-BD23-5D83-8D6E-B64AED8C315E,B8E21E34-04E5-7304-73EA-5B2958D88384,2020-04-11,A+
66,428A3368-2033-E471-3DBB-E5E39FA22164,A7F9B5A6-CEC9-67B3-D0DB-34F773EEB98B,2018-08-12,C
67,C253E446-2877-1E28-815B-37104CCCEEF5,14B38BD6-A2D6-18AB-71A6-F9883743635D,2017-08-11,F
68,C253E446-2877-1E28-815B-37104CCCEEF5,567499DB-39A3-14F3-9E7B-3DA5DBECAAC4,2020-04-27,C+
69,AB538452-2535-AD05-F812-CAAEDB63DC4F,32E3E2B8-51A0-DC37-79D0-7859D6A9E2CD,2017-12-10,D+
70,418D4CDD-A4ED-5EF2-1134-CECF969C45E9,C4219BE4-3719-BDB6-DA42-F192189ACD7A,2020-10-06,D+
71,3AA1182C-ABD1-ABF6-36A9-5833DD3375A9,818965AF-17F4-795D-0062-D0E942F14F44,2017-11-21,B+
72,68C594E3-83A0-EACD-C681-576994EB041E,5C8069F9-38AF-7836-4A7B-725584E368BE,2017-12-10,C
73,543ACB58-16F0-366B-A18A-E15B894AD9E9,8063871B-B7CD-C6C0-A5AA-C04F8C584EBD,2019-07-26,A+
74,251531CB-F77F-D1A2-5414-F7C14CC89CF8,39463A65-E266-A981-E87D-23C7D4CD33F6,2020-05-24,A
75,3AA1182C-ABD1-ABF6-36A9-5833DD3375A9,6E358534-1A48-1452-AF14-A6D93F11135B,2021-04-24,F
76,251531CB-F77F-D1A2-5414-F7C14CC89CF8,69EC1EB5-9B44-5D28-956B-1D46FCAB60C9,2021-10-26,A
77,07DD54FC-B7B3-1585-C120-F9E41BB353D8,2AB61D44-FB24-63A2-75D8-D75881DC1EE9,2019-10-01,A-
78,99B28EF4-D47A-FD3D-0298-5D783BDC2C3F,93E1AD3D-E514-E529-4932-6D9CE5EA455C,2017-04-12,A+
79,4DC3EBE9-9273-D5C6-4EFE-979A6A39FD36,62C62537-5FC9-ED75-BF74-A486B14A776C,2020-10-02,B
80,860AC510-9AEE-6EEC-EA56-84646D575447,F476AE58-B31B-F23B-D496-44B2720ECD95,2021-02-07,B+
81,4D954573-D9C7-01E7-EAEC-8EAE910FB29E,3F0AE123-4A1D-1CF2-B862-045E68FC9C4F,2020-01-17,D-
82,A2EB3077-9B68-97D4-9963-9B3462E9C35B,7CDAE322-E683-2790-9969-182504E13DB2,2019-07-03,B-
83,DA430AD1-845C-437C-E99D-6C39F7A4413B,B3D42A8B-D2F5-4DF2-6029-84BB71DEBDCD,2020-02-24,D-
84,1B13349B-3DA1-37E1-0546-6E1CD9395F94,CA716A49-5494-6BBD-22C9-B49EECF5764D,2021-06-09,C
85,1ECDE44C-FA80-B1B7-55B3-AC6BB57DC5B2,E71551A1-6FC3-9C8C-BB11-5A697F4972CA,2017-08-07,B-
86,55E9D3E5-4AEB-CBE9-1E95-CCB28BE0BED0,69EC1EB5-9B44-5D28-956B-1D46FCAB60C9,2019-03-30,C+
87,4D954573-D9C7-01E7-EAEC-8EAE910FB29E,14B38BD6-A2D6-18AB-71A6-F9883743635D,2020-05-26,A
88,2C50CDC7-1AAC-2C83-5786-1B7643EBB47E,C27B8680-56CD-37CA-97B2-B2A94C97DD17,2018-07-12,C-
89,428A3368-2033-E471-3DBB-E5E39FA22164,88871D98-8675-39C5-04DE-56A915A41253,2018-07-03,C-
90,676E235A-73A2-FD5D-2AAE-BE9D67988A5A,F476AE58-B31B-F23B-D496-44B2720ECD95,2021-02-17,D+
91,428A3368-2033-E471-3DBB-E5E39FA22164,95CE27EC-C683-5778-72F9-718EE98EFDEB,2020-03-02,C+
92,428A3368-2033-E471-3DBB-E5E39FA22164,71101DEE-EB75-5121-EB26-5A7EF441DE4C,2020-08-24,A-
93,99B28EF4-D47A-FD3D-0298-5D783BDC2C3F,8AC65790-1636-37E8-A674-4E19A22096A2,2017-10-04,D-
94,1ECDE44C-FA80-B1B7-55B3-AC6BB57DC5B2,0768276D-EDDC-9D2D-2E73-36253B3A5CD8,2018-03-14,B-
95,A39E9D52-2146-BA6F-D955-4C60C68CF133,4D63CD67-82A4-0502-7DE6-A7CF1786F1B4,2017-09-30,D
96,2C50CDC7-1AAC-2C83-5786-1B7643EBB47E,CCE5EE2B-1B81-80E3-E318-3B4AB1E1B8A3,2020-10-10,D
97,860AC510-9AEE-6EEC-EA56-84646D575447,1E94F2A5-DD88-A4DA-AE16-1757B3A9CF57,2018-01-09,A
98,543ACB58-16F0-366B-A18A-E15B894AD9E9,6A9085E1-E642-5689-778B-2BCD501C8AAB,2017-07-10,D
99,A39E9D52-2146-BA6F-D955-4C60C68CF133,1325E6D1-E308-1B88-06E7-986DE8710194,2020-08-10,A
100,DA430AD1-845C-437C-E99D-6C39F7A4413B,F843A625-D636-EC53-1002-97571AB1388C,2018-03-07,C+
101,F99C396B-651A-6CC9-642A-86EC0D7D9471,43B039F5-7E5B-6CB2-14DD-D372DF76A4F6,2017-04-27,D
102,E1E8D645-7474-2073-13A6-148E846F8719,88871D98-8675-39C5-04DE-56A915A41253,2020-07-18,C
103,4DC3EBE9-9273-D5C6-4EFE-979A6A39FD36,F6409391-E2BC-2B05-AE39-E51788465686,2019-03-25,D+
104,4D954573-D9C7-01E7-EAEC-8EAE910FB29E,E2A704BC-463E-CB60-AE52-6B6B8960655E,2021-02-14,C
105,AB538452-2535-AD05-F812-CAAEDB63DC4F,4F63A1A1-168F-67EB-4E26-C98C6DDD602B,2019-05-14,C-
106,1B13349B-3DA1-37E1-0546-6E1CD9395F94,1E94F2A5-DD88-A4DA-AE16-1757B3A9CF57,2020-10-22,B-
107,DF643763-AD6D-DD37-14BA-3726E2C4A2B7,F843A625-D636-EC53-1002-97571AB1388C,2016-12-29,C+
108,233A3393-AF24-F522-DF5F-C0DAFE8B391B,95034968-874A-353E-BEC0-D9207DAED219,2018-01-05,B-
109,C253E446-2877-1E28-815B-37104CCCEEF5,E271BD94-CCE9-228B-EB83-7DF87D8250FA,2021-06-01,C+
110,4DC3EBE9-9273-D5C6-4EFE-979A6A39FD36,95CE27EC-C683-5778-72F9-718EE98EFDEB,2017-11-29,F
111,543ACB58-16F0-366B-A18A-E15B894AD9E9,552C1C4A-EE58-ED65-AF81-E8448FBA21F0,2017-03-10,B+
112,DA430AD1-845C-437C-E99D-6C39F7A4413B,0768276D-EDDC-9D2D-2E73-36253B3A5CD8,2020-07-09,A
113,F99C396B-651A-6CC9-642A-86EC0D7D9471,E2C5106C-5831-E118-63C9-887C336CEC29,2017-06-29,A
114,ABAC3A56-4A9C-F8D1-91E4-46481B939228,405EC655-0424-21FB-7C69-3B79337C38EC,2016-12-18,F
115,428A3368-2033-E471-3DBB-E5E39FA22164,4F63A1A1-168F-67EB-4E26-C98C6DDD602B,2018-09-13,C-
116,91851D1A-1CB9-1F92-0D58-EA3EAAE4AE8E,B634F3B8-85D3-B71C-7917-347328BEE052,2020-08-05,A
117,C253E446-2877-1E28-815B-37104CCCEEF5,17BC2097-8B9C-FE2C-9DB3-A7936C8A7768,2020-12-12,C+
118,99B28EF4-D47A-FD3D-0298-5D783BDC2C3F,9A1E59F5-E11C-DDBA-7247-5912C8A786A5,2017-11-28,A+
119,1ECDE44C-FA80-B1B7-55B3-AC6BB57DC5B2,53121C3E-FCB8-CB44-7381-BE13D95D5B58,2021-07-13,D
120,ABAC3A56-4A9C-F8D1-91E4-46481B939228,6607C7C7-5511-97EF-357E-146D98384DD3,2016-12-12,F
121,4D954573-D9C7-01E7-EAEC-8EAE910FB29E,987386A3-6664-39DD-E6A3-2B68395DEE02,2019-05-16,A
122,543ACB58-16F0-366B-A18A-E15B894AD9E9,567499DB-39A3-14F3-9E7B-3DA5DBECAAC4,2018-09-09,D-
123,07DD54FC-B7B3-1585-C120-F9E41BB353D8,10683989-E14B-2ED1-EAB6-EE71B7799718,2021-02-06,D-
124,AF0C7752-6A63-55E2-A4ED-9B9B922A3EA6,8063871B-B7CD-C6C0-A5AA-C04F8C584EBD,2017-01-23,A
125,3AA1182C-ABD1-ABF6-36A9-5833DD3375A9,BC958A2C-5384-8F5E-DD4E-BA3021B777BB,2019-06-24,B+
126,91851D1A-1CB9-1F92-0D58-EA3EAAE4AE8E,5F62BA05-9C16-E757-0257-72520846EE75,2019-10-18,C-
127,F99C396B-651A-6CC9-642A-86EC0D7D9471,95034968-874A-353E-BEC0-D9207DAED219,2020-11-09,A+
128,68C594E3-83A0-EACD-C681-576994EB041E,DC50889C-8D5E-A485-3C35-11842C3CC372,2021-03-09,B-
129,4DC3EBE9-9273-D5C6-4EFE-979A6A39FD36,3F0AE123-4A1D-1CF2-B862-045E68FC9C4F,2020-04-10,D-
130,2C50CDC7-1AAC-2C83-5786-1B7643EBB47E,2BDAA9B6-9476-6483-1644-62A682B533B1,2018-05-29,C
131,233A3393-AF24-F522-DF5F-C0DAFE8B391B,A7F9B5A6-CEC9-67B3-D0DB-34F773EEB98B,2021-10-08,A
132,676E235A-73A2-FD5D-2AAE-BE9D67988A5A,9347E864-17B8-509E-EE28-9137723D1D03,2021-10-10,C+
133,AB538452-2535-AD05-F812-CAAEDB63DC4F,DC50889C-8D5E-A485-3C35-11842C3CC372,2016-11-05,C
134,AB538452-2535-AD05-F812-CAAEDB63DC4F,6E179BE8-95E9-EE0E-D7F1-E67F734F5DE6,2018-11-04,B-
135,676E235A-73A2-FD5D-2AAE-BE9D67988A5A,FC1C75E5-BAA7-E99A-E4CC-E2AF09372EA0,2021-07-17,A
136,AB538452-2535-AD05-F812-CAAEDB63DC4F,7CDAE322-E683-2790-9969-182504E13DB2,2019-10-10,B
137,AB538452-2535-AD05-F812-CAAEDB63DC4F,0A5576AE-9E38-5333-EABE-7E8DE0F3ACD3,2016-11-24,C
138,4D954573-D9C7-01E7-EAEC-8EAE910FB29E,A32A258A-768D-2DF0-9FE2-A75D36AA3AED,2018-06-30,A-
139,428A3368-2033-E471-3DBB-E5E39FA22164,CD2B16BE-D4DE-C9BF-151B-5DE605003843,2021-07-09,D
140,860AC510-9AEE-6EEC-EA56-84646D575447,52962BBD-8B09-747F-299B-E5EB45185315,2018-06-04,B+
141,A2EB3077-9B68-97D4-9963-9B3462E9C35B,E864EF83-6B12-40CB-9416-A49B14EAF36A,2018-10-05,A
142,AB538452-2535-AD05-F812-CAAEDB63DC4F,2AC7A1D4-55C3-ABDB-CD53-C59AD56E56EC,2016-11-25,A+
143,A2EB3077-9B68-97D4-9963-9B3462E9C35B,B2B91744-BA44-8A58-BE69-145926A774E9,2018-01-13,D+
144,543ACB58-16F0-366B-A18A-E15B894AD9E9,BAE11C1D-F4EE-B18C-B952-5D041D69E23C,2018-06-01,B+
145,68C594E3-83A0-EACD-C681-576994EB041E,554733BA-91CB-913C-5E6D-43E5C74B3540,2017-06-29,B-
146,428A3368-2033-E471-3DBB-E5E39FA22164,892A0823-6911-C2C6-367F-A76A2ABC92B3,2017-02-19,D-
147,251531CB-F77F-D1A2-5414-F7C14CC89CF8,E2A704BC-463E-CB60-AE52-6B6B8960655E,2017-10-01,D
148,AB538452-2535-AD05-F812-CAAEDB63DC4F,DE5B9FE2-6648-DDD8-7648-31A6ECBA19D9,2018-12-01,A-
149,543ACB58-16F0-366B-A18A-E15B894AD9E9,8063871B-B7CD-C6C0-A5AA-C04F8C584EBD,2017-03-17,D
150,4DC3EBE9-9273-D5C6-4EFE-979A6A39FD36,3E7D2A87-C511-84E1-A761-C4F45F86B9C6,2021-07-14,C
151,91851D1A-1CB9-1F92-0D58-EA3EAAE4AE8E,10C73A35-EBE4-D2E7-946E-E41DEF3E7AD1,2017-03-16,B-
152,1ECDE44C-FA80-B1B7-55B3-AC6BB57DC5B2,D27B21C1-2E68-CB6A-14FC-C76820A1624E,2020-12-28,C-
153,3AA1182C-ABD1-ABF6-36A9-5833DD3375A9,B5AC1F76-5DA6-017A-2A6C-2C685AAD32A4,2017-10-24,B+
154,251531CB-F77F-D1A2-5414-F7C14CC89CF8,9A1E59F5-E11C-DDBA-7247-5912C8A786A5,2019-11-11,A-
155,C253E446-2877-1E28-815B-37104CCCEEF5,1325E6D1-E308-1B88-06E7-986DE8710194,2019-09-01,C+
156,91851D1A-1CB9-1F92-0D58-EA3EAAE4AE8E,DE5B9FE2-6648-DDD8-7648-31A6ECBA19D9,2018-04-14,C+
157,860AC510-9AEE-6EEC-EA56-84646D575447,E2C5106C-5831-E118-63C9-887C336CEC29,2021-07-24,D
158,07DD54FC-B7B3-1585-C120-F9E41BB353D8,5127D3B3-9A06-184A-AE8B-322EA763524F,2017-10-26,B+
159,91851D1A-1CB9-1F92-0D58-EA3EAAE4AE8E,37C16A77-A8DE-CC5C-9D29-E45B16CC2E26,2017-01-04,B-
160,DF643763-AD6D-DD37-14BA-3726E2C4A2B7,CCE5EE2B-1B81-80E3-E318-3B4AB1E1B8A3,2020-01-11,A
161,1ECDE44C-FA80-B1B7-55B3-AC6BB57DC5B2,4F63A1A1-168F-67EB-4E26-C98C6DDD602B,2021-01-03,B-
162,DA430AD1-845C-437C-E99D-6C39F7A4413B,4AADF33D-F735-6981-1BDE-15AC8FCD1D07,2017-12-04,F
163,07DD54FC-B7B3-1585-C120-F9E41BB353D8,151B8449-EB8B-864D-DB61-11E11D477CFD,2021-04-02,C
164,E1E8D645-7474-2073-13A6-148E846F8719,CEAB285B-59CD-0E89-5AE9-34F31E5BAD20,2021-03-01,C+
165,ABAC3A56-4A9C-F8D1-91E4-46481B939228,0A5576AE-9E38-5333-EABE-7E8DE0F3ACD3,2018-03-28,F
166,68C594E3-83A0-EACD-C681-576994EB041E,8063871B-B7CD-C6C0-A5AA-C04F8C584EBD,2017-09-21,A
167,C253E446-2877-1E28-815B-37104CCCEEF5,A38D93AA-4C83-D8D3-1ED3-1EB74076BAC8,2020-10-18,A
168,251531CB-F77F-D1A2-5414-F7C14CC89CF8,CB9670A1-5676-253E-DC8C-5B9CD714F9E7,2021-04-03,D
169,1ECDE44C-FA80-B1B7-55B3-AC6BB57DC5B2,86CBEBD8-4691-034C-33ED-21A421442134,2017-07-06,B
170,233A3393-AF24-F522-DF5F-C0DAFE8B391B,37760C63-4E56-B119-DA06-848AE4989F19,2021-02-18,B-
171,F99C396B-651A-6CC9-642A-86EC0D7D9471,594D3241-EA64-53BA-737C-A26ACA4DED65,2018-08-12,A
172,428A3368-2033-E471-3DBB-E5E39FA22164,5C8069F9-38AF-7836-4A7B-725584E368BE,2017-02-15,C
173,233A3393-AF24-F522-DF5F-C0DAFE8B391B,9B1B7101-C5C8-1EE3-88B8-DA09A8436B25,2018-11-05,A+
174,DF643763-AD6D-DD37-14BA-3726E2C4A2B7,152424AC-4766-89A6-2CEA-82EA99E05256,2020-08-29,D+
175,3AA1182C-ABD1-ABF6-36A9-5833DD3375A9,2222EE78-298C-39EC-C42B-09DAE73F5974,2020-02-09,B-
176,A39E9D52-2146-BA6F-D955-4C60C68CF133,6E358534-1A48-1452-AF14-A6D93F11135B,2019-11-12,D+
177,FBA41AB5-BD23-5D83-8D6E-B64AED8C315E,89D21259-9932-A593-DB0F-D5B6827126A4,2017-02-15,A
178,A2EB3077-9B68-97D4-9963-9B3462E9C35B,CD2B16BE-D4DE-C9BF-151B-5DE605003843,2018-03-30,C-
179,1B13349B-3DA1-37E1-0546-6E1CD9395F94,8AC65790-1636-37E8-A674-4E19A22096A2,2020-03-10,D+
180,07DD54FC-B7B3-1585-C120-F9E41BB353D8,1E94F2A5-DD88-A4DA-AE16-1757B3A9CF57,2021-04-01,B
181,C253E446-2877-1E28-815B-37104CCCEEF5,6E6D565E-6D74-BBD3-6653-6973D11D48E5,2020-08-30,B+
182,4D954573-D9C7-01E7-EAEC-8EAE910FB29E,7CDAE322-E683-2790-9969-182504E13DB2,2017-11-08,C+
183,83C5589D-44B7-587C-AF68-50F3BD12EF28,D89322F9-0995-2330-43C0-857E828A966A,2018-04-04,B+
184,E1E8D645-7474-2073-13A6-148E846F8719,A7F9B5A6-CEC9-67B3-D0DB-34F773EEB98B,2018-01-17,B
185,1B13349B-3DA1-37E1-0546-6E1CD9395F94,AA8011F4-C92E-D233-0896-DA46029196D3,2016-11-05,A
186,428A3368-2033-E471-3DBB-E5E39FA22164,BBA3782E-2240-D7A2-D26D-AAE9E7843A7C,2020-09-26,D+
187,ABAC3A56-4A9C-F8D1-91E4-46481B939228,08D3DE58-FB5F-AB71-0E10-26DA56026448,2021-08-19,A+
188,FBA41AB5-BD23-5D83-8D6E-B64AED8C315E,C4219BE4-3719-BDB6-DA42-F192189ACD7A,2018-05-25,C+
189,428A3368-2033-E471-3DBB-E5E39FA22164,54673C31-10D3-D39A-2DA8-9C1CC428B867,2020-01-17,A-
190,A2EB3077-9B68-97D4-9963-9B3462E9C35B,E5B507E8-B537-8DBD-C952-5A5F96CC8F78,2017-09-19,A
191,428A3368-2033-E471-3DBB-E5E39FA22164,7CDAE322-E683-2790-9969-182504E13DB2,2018-11-12,B
192,428A3368-2033-E471-3DBB-E5E39FA22164,176B2A21-85E1-F1E1-78DB-961DE4C248B6,2020-12-14,D
193,251531CB-F77F-D1A2-5414-F7C14CC89CF8,37C16A77-A8DE-CC5C-9D29-E45B16CC2E26,2019-02-02,D+
194,07DD54FC-B7B3-1585-C120-F9E41BB353D8,79E5BDE7-6765-463E-42A3-8CF96A66A043,2017-12-25,F
195,543ACB58-16F0-366B-A18A-E15B894AD9E9,DE9634A4-BBC3-E5D2-CE36-AB514E9490AB,2017-06-09,B-
196,543ACB58-16F0-366B-A18A-E15B894AD9E9,6490D38E-977E-070C-0C39-38784FD4D10D,2018-07-24,F
197,AB538452-2535-AD05-F812-CAAEDB63DC4F,9A24CF84-96EA-3F9C-87F6-39B68DC8D1BE,2021-02-25,D
198,543ACB58-16F0-366B-A18A-E15B894AD9E9,013F16BE-3E6C-88B1-24E8-71DAA51E24FD,2019-04-01,D-
199,428A3368-2033-E471-3DBB-E5E39FA22164,A8760C64-2C36-093A-3CAB-9E3970B090B5,2020-02-14,D
200,DF643763-AD6D-DD37-14BA-3726E2C4A2B7,41858618-9C5E-E132-D4E4-EE8B72DAB4C7,2021-07-13,B-
201,3AA1182C-ABD1-ABF6-36A9-5833DD3375A9,B3D42A8B-D2F5-4DF2-6029-84BB71DEBDCD,2019-03-31,C
202,676E235A-73A2-FD5D-2AAE-BE9D67988A5A,6E358534-1A48-1452-AF14-A6D93F11135B,2018-05-03,A+
203,A39E9D52-2146-BA6F-D955-4C60C68CF133,10683989-E14B-2ED1-EAB6-EE71B7799718,2019-07-27,A-
204,FBA41AB5-BD23-5D83-8D6E-B64AED8C315E,B5B4EB8C-364E-9562-96A2-8780D98A6207,2016-12-09,A
205,233A3393-AF24-F522-DF5F-C0DAFE8B391B,BD5953A5-84AC-521E-CC14-EE81C1B181E7,2020-01-04,D
206,C253E446-2877-1E28-815B-37104CCCEEF5,8D8258D9-BDB8-7AEA-2EEE-9EE9919DA168,2019-06-23,B
207,55E9D3E5-4AEB-CBE9-1E95-CCB28BE0BED0,1407716C-A72F-2ABB-AC66-E2319BE4DCEC,2018-07-14,D+
208,99B28EF4-D47A-FD3D-0298-5D783BDC2C3F,0FA94B37-D1B3-6619-4AEE-7BF43D594361,2019-05-22,B
