id,instructor_id,student_id,grad_date,grade
71,C253E446-2877-1E28-815B-37104CCCEEF5,C87E1F7B-242B-5941-E8D6-C4AC7B97162C,2019-10-08,C-
72,E1E8D645-7474-2073-13A6-148E846F8719,6CA75BE8-5BC1-0C03-5765-9A9C39E9566A,2018-03-06,A+
73,68C594E3-83A0-EACD-C681-576994EB041E,405EC655-0424-21FB-7C69-3B79337C38EC,2018-12-28,F
74,860AC510-9AEE-6EEC-EA56-84646D575447,E71551A1-6FC3-9C8C-BB11-5A697F4972CA,2017-03-19,B+
75,C253E446-2877-1E28-815B-37104CCCEEF5,54673C31-10D3-D39A-2DA8-9C1CC428B867,2019-12-06,A+
76,99B28EF4-D47A-FD3D-0298-5D783BDC2C3F,48548749-8343-76B4-7B35-374A62143461,2020-12-19,A
77,ABAC3A56-4A9C-F8D1-91E4-46481B939228,4D63CD67-82A4-0502-7DE6-A7CF1786F1B4,2016-11-13,B-
78,83C5589D-44B7-587C-AF68-50F3BD12EF28,D703D348-9287-6BEA-F3C7-097700D43BA5,2017-04-20,A
79,4DC3EBE9-9273-D5C6-4EFE-979A6A39FD36,3B4348D1-5BC3-D9CA-F6B5-FC1890113689,2021-08-08,C-
80,55E9D3E5-4AEB-CBE9-1E95-CCB28BE0BED0,B4B5C026-4EF6-D225-C84B-D726FFA7327F,2021-06-09,D+
81,ABAC3A56-4A9C-F8D1-91E4-46481B939228,AE3A95FB-C7DA-6D93-6C52-A5BDBDBBDAC2,2018-05-13,B-
82,55E9D3E5-4AEB-CBE9-1E95-CCB28BE0BED0,A2BDB2AC-7B3B-77E9-00EA-7984D5F4D1AC,2020-11-19,D-
83,A2EB3077-9B68-97D4-9963-9B3462E9C35B,4F63A1A1-168F-67EB-4E26-C98C6DDD602B,2020-10-26,A-
84,91851D1A-1CB9-1F92-0D58-EA3EAAE4AE8E,1D8C3B5A-B1D6-2645-65A3-81E7732398AD,2020-12-17,A-
85,543ACB58-16F0-366B-A18A-E15B894AD9E9,1407716C-A72F-2ABB-AC66-E2319BE4DCEC,2016-12-13,C-
86,DA430AD1-845C-437C-E99D-6C39F7A4413B,D076E296-9CB6-82C6-8A48-916362F7759E,2021-10-26,D
87,F99C396B-651A-6CC9-642A-86EC0D7D9471,1E94F2A5-DD88-A4DA-AE16-1757B3A9CF57,2019-12-06,C
88,543ACB58-16F0-366B-A18A-E15B894AD9E9,93E1AD3D-E514-E529-4932-6D9CE5EA455C,2021-08-12,A
89,418D4CDD-A4ED-5EF2-1134-CECF969C45E9,3EF8EC1C-AB16-C6AF-8FBB-341067AF272D,2021-03-20,F
90,C253E446-2877-1E28-815B-37104CCCEEF5,8515B6DA-F7CA-E866-7DD3-95CA6DA54333,2019-12-08,A-
91,FBA41AB5-BD23-5D83-8D6E-B64AED8C315E,594D3241-EA64-53BA-737C-A26ACA4DED65,2018-10-19,C+
92,3AA1182C-ABD1-ABF6-36A9-5833DD3375A9,10683989-E14B-2ED1-EAB6-EE71B7799718,2017-01-25,A+
93,DA430AD1-845C-437C-E99D-6C39F7A4413B,9B1B7101-C5C8-1EE3-88B8-DA09A8436B25,2021-06-28,A-
94,4DC3EBE9-9273-D5C6-4EFE-979A6A39FD36,6E6D565E-6D74-BBD3-6653-6973D11D48E5,2021-01-31,B-
95,E1E8D645-7474-2073-13A6-148E846F8719,73EAF2F7-DB87-D234-1A24-99CDBEA85D0D,2018-12-09,B+
96,233A3393-AF24-F522-DF5F-C0DAFE8B391B,152424AC-4766-89A6-2CEA-82EA99E05256,2019-04-18,D-
97,55E9D3E5-4AEB-CBE9-1E95-CCB28BE0BED0,5588A1D7-8D32-6211-E79D-2232BD693615,2018-07-21,F
98,3AA1182C-ABD1-ABF6-36A9-5833DD3375A9,CEAB285B-59CD-0E89-5AE9-34F31E5BAD20,2016-12-06,D
99,A2EB3077-9B68-97D4-9963-9B3462E9C35B,14732483-C8A5-D066-6B7A-D45BF153BB5C,2020-12-18,C-
100,A2EB3077-9B68-97D4-9963-9B3462E9C35B,15BE76DD-54AF-6BDD-5878-DE33DE23D977,2019-09-14,C
101,91851D1A-1CB9-1F92-0D58-EA3EAAE4AE8E,6E358534-1A48-1452-AF14-A6D93F11135B,2019-06-21,D+
102,AB538452-2535-AD05-F812-CAAEDB63DC4F,62ABE945-616D-41EB-C32E-C111C832DDBA,2019-01-03,A+
103,07DD54FC-B7B3-1585-C120-F9E41BB353D8,AA8011F4-C92E-D233-0896-DA46029196D3,2020-04-28,A+
104,4DC3EBE9-9273-D5C6-4EFE-979A6A39FD36,3B4348D1-5BC3-D9CA-F6B5-FC1890113689,2021-07-27,B
105,E1E8D645-7474-2073-13A6-148E846F8719,0FA94B37-D1B3-6619-4AEE-7BF43D594361,2019-04-14,F
106,AF0C7752-6A63-55E2-A4ED-9B9B922A3EA6,B2CD93A4-061A-EC1A-9A65-24AE4DB4D07A,2021-08-01,C-
107,4D954573-D9C7-01E7-EAEC-8EAE910FB29E,73A7E912-378E-4CF5-2EAE-186D0A991213,2018-04-07,C+
108,99B28EF4-D47A-FD3D-0298-5D783BDC2C3F,FC1C75E5-BAA7-E99A-E4CC-E2AF09372EA0,2016-11-21,C+
109,418D4CDD-A4ED-5EF2-1134-CECF969C45E9,32E3E2B8-51A0-DC37-79D0-7859D6A9E2CD,2017-03-24,C
110,A2EB3077-9B68-97D4-9963-9B3462E9C35B,2AC7A1D4-55C3-ABDB-CD53-C59AD56E56EC,2017-04-07,A+
111,99B28EF4-D47A-FD3D-0298-5D783BDC2C3F,62C62537-5FC9-ED75-BF74-A486B14A776C,2021-09-05,B-
112,FBA41AB5-BD23-5D83-8D6E-B64AED8C315E,E5C66A3A-1D75-6F42-6175-E80CE7226456,2018-12-11,B+
113,AB538452-2535-AD05-F812-CAAEDB63DC4F,D7D44E1F-5114-D6A8-1C1A-399080BC2263,2019-06-21,A
114,07DD54FC-B7B3-1585-C120-F9E41BB353D8,62ABE945-616D-41EB-C32E-C111C832DDBA,2021-05-19,D
115,543ACB58-16F0-366B-A18A-E15B894AD9E9,4C67B837-CA49-532E-2BA1-D256C31E6B46,2017-01-11,B+
116,428A3368-2033-E471-3DBB-E5E39FA22164,34281572-2688-2956-6CCB-224FC40DB432,2019-12-05,A+
117,676E235A-73A2-FD5D-2AAE-BE9D67988A5A,15BE76DD-54AF-6BDD-5878-DE33DE23D977,2019-03-11,D+
118,418D4CDD-A4ED-5EF2-1134-CECF969C45E9,F93680D4-6488-4DC8-9BE4-6CAE34EC90CB,2018-04-13,C
119,418D4CDD-A4ED-5EF2-1134-CECF969C45E9,FC1C75E5-BAA7-E99A-E4CC-E2AF09372EA0,2021-06-08,F
120,233A3393-AF24-F522-DF5F-C0DAFE8B391B,36A3C2CE-17E1-02A8-C7BB-DBD17746AD3A,2019-04-18,A
121,AF0C7752-6A63-55E2-A4ED-9B9B922A3EA6,53121C3E-FCB8-CB44-7381-BE13D95D5B58,2019-05-11,B
122,3AA1182C-ABD1-ABF6-36A9-5833DD3375A9,1325E6D1-E308-1B88-06E7-986DE8710194,2021-06-28,C+
123,A2EB3077-9B68-97D4-9963-9B3462E9C35B,27787EBC-CAC9-09E5-68B8-8C9445B7EE0F,2016-11-05,D+
124,C253E446-2877-1E28-815B-37104CCCEEF5,A81CB611-26BD-3C34-774D-E44122749DEB,2020-11-23,A-
125,418D4CDD-A4ED-5EF2-1134-CECF969C45E9,29A6B575-981B-D96B-9AE9-B144C2535A25,2018-08-24,F
126,676E235A-73A2-FD5D-2AAE-BE9D67988A5A,2222EE78-298C-39EC-C42B-09DAE73F5974,2017-02-21,B
127,4D954573-D9C7-01E7-EAEC-8EAE910FB29E,E93D5240-3A65-D499-6391-B9DD5D7AA264,2019-07-18,C-
128,AF0C7752-6A63-55E2-A4ED-9B9B922A3EA6,405EC655-0424-21FB-7C69-3B79337C38EC,2018-05-09,C-
129,ABAC3A56-4A9C-F8D1-91E4-46481B939228,BCE4EA22-C77B-C57D-C66D-9564D26037D8,2020-01-04,A+
130,543ACB58-16F0-366B-A18A-E15B894AD9E9,4F63A1A1-168F-67EB-4E26-C98C6DDD602B,2018-02-16,C-
131,A2EB3077-9B68-97D4-9963-9B3462E9C35B,37760C63-4E56-B119-DA06-848AE4989F19,2018-08-22,A+
132,99B28EF4-D47A-FD3D-0298-5D783BDC2C3F,48548749-8343-76B4-7B35-374A62143461,2021-06-24,A+
133,4DC3EBE9-9273-D5C6-4EFE-979A6A39FD36,E271BD94-CCE9-228B-EB83-7DF87D8250FA,2017-04-07,B+
134,251531CB-F77F-D1A2-5414-F7C14CC89CF8,73A7E912-378E-4CF5-2EAE-186D0A991213,2020-06-02,D-
135,DA430AD1-845C-437C-E99D-6C39F7A4413B,BE798462-D15C-00E5-3C1B-354091C086DB,2018-09-19,A+
136,91851D1A-1CB9-1F92-0D58-EA3EAAE4AE8E,4F63A1A1-168F-67EB-4E26-C98C6DDD602B,2019-04-01,A+
137,C253E446-2877-1E28-815B-37104CCCEEF5,7FD2C226-EBF8-DB59-F24F-6EB0559FD173,2018-06-28,C-
138,676E235A-73A2-FD5D-2AAE-BE9D67988A5A,E71551A1-6FC3-9C8C-BB11-5A697F4972CA,2020-04-29,B+
139,07DD54FC-B7B3-1585-C120-F9E41BB353D8,596871A5-9D24-8145-F126-D3EB45BA95B4,2018-11-26,A-
140,91851D1A-1CB9-1F92-0D58-EA3EAAE4AE8E,53121C3E-FCB8-CB44-7381-BE13D95D5B58,2016-11-30,A
141,99B28EF4-D47A-FD3D-0298-5D783BDC2C3F,5F62BA05-9C16-E757-0257-72520846EE75,2017-04-26,C
142,233A3393-AF24-F522-DF5F-C0DAFE8B391B,E2A704BC-463E-CB60-AE52-6B6B8960655E,2017-01-25,A
143,AB538452-2535-AD05-F812-CAAEDB63DC4F,0A5576AE-9E38-5333-EABE-7E8DE0F3ACD3,2017-02-16,C-
144,543ACB58-16F0-366B-A18A-E15B894AD9E9,A4A5AA24-2D73-42B6-7814-448DA013D2C3,2018-10-31,F
145,A39E9D52-2146-BA6F-D955-4C60C68CF133,5893126D-4DAA-95CE-D6CD-2A2F1D72E63A,2020-08-26,B+
146,AF0C7752-6A63-55E2-A4ED-9B9B922A3EA6,552C1C4A-EE58-ED65-AF81-E8448FBA21F0,2017-08-23,F
147,ABAC3A56-4A9C-F8D1-91E4-46481B939228,57B3588A-6C3C-4989-7174-3F43C90430DB,2021-02-21,B
148,1ECDE44C-FA80-B1B7-55B3-AC6BB57DC5B2,3F0AE123-4A1D-1CF2-B862-045E68FC9C4F,2019-11-12,B-
149,DF643763-AD6D-DD37-14BA-3726E2C4A2B7,A8760C64-2C36-093A-3CAB-9E3970B090B5,2018-12-11,A
150,251531CB-F77F-D1A2-5414-F7C14CC89CF8,EF5C34B9-1163-1ED9-E882-873692CF9789,2020-02-06,A-
151,251531CB-F77F-D1A2-5414-F7C14CC89CF8,6607C7C7-5511-97EF-357E-146D98384DD3,2020-11-25,B
152,83C5589D-44B7-587C-AF68-50F3BD12EF28,A32A258A-768D-2DF0-9FE2-A75D36AA3AED,2019-05-12,B
153,AF0C7752-6A63-55E2-A4ED-9B9B922A3EA6,3A347285-6148-49CB-C02D-2DEBD71A72B8,2020-07-27,A-
154,E1E8D645-7474-2073-13A6-148E846F8719,39116DCD-913D-CC0D-847E-525404A6E0C5,2019-10-30,C+
155,ABAC3A56-4A9C-F8D1-91E4-46481B939228,2AC7A1D4-55C3-ABDB-CD53-C59AD56E56EC,2017-08-29,A
156,55E9D3E5-4AEB-CBE9-1E95-CCB28BE0BED0,F6409391-E2BC-2B05-AE39-E51788465686,2021-01-31,B+
157,428A3368-2033-E471-3DBB-E5E39FA22164,99934E62-34A9-42D7-9EBF-42E3FD93917D,2019-05-26,D+
158,AB538452-2535-AD05-F812-CAAEDB63DC4F,B3D42A8B-D2F5-4DF2-6029-84BB71DEBDCD,2021-03-13,A+
159,233A3393-AF24-F522-DF5F-C0DAFE8B391B,2BDAA9B6-9476-6483-1644-62A682B533B1,2021-01-07,A+
160,543ACB58-16F0-366B-A18A-E15B894AD9E9,0FA94B37-D1B3-6619-4AEE-7BF43D594361,2017-11-29,F
161,2C50CDC7-1AAC-2C83-5786-1B7643EBB47E,A64A96C8-EE5C-B64B-AFF4-72F86244C5E7,2020-07-09,D+
162,251531CB-F77F-D1A2-5414-F7C14CC89CF8,CEAB285B-59CD-0E89-5AE9-34F31E5BAD20,2019-12-28,D-
163,A2EB3077-9B68-97D4-9963-9B3462E9C35B,1E94F2A5-DD88-A4DA-AE16-1757B3A9CF57,2021-01-30,A+
164,AF0C7752-6A63-55E2-A4ED-9B9B922A3EA6,176B2A21-85E1-F1E1-78DB-961DE4C248B6,2020-03-11,D
165,860AC510-9AEE-6EEC-EA56-84646D575447,E71551A1-6FC3-9C8C-BB11-5A697F4972CA,2017-01-02,F
166,2C50CDC7-1AAC-2C83-5786-1B7643EBB47E,37760C63-4E56-B119-DA06-848AE4989F19,2020-04-08,B-
167,DA430AD1-845C-437C-E99D-6C39F7A4413B,73B44813-9350-BC3C-2CD7-8B4EAD8AEEE9,2020-06-26,C-
168,251531CB-F77F-D1A2-5414-F7C14CC89CF8,013F16BE-3E6C-88B1-24E8-71DAA51E24FD,2018-10-28,F
169,DA430AD1-845C-437C-E99D-6C39F7A4413B,A2BDB2AC-7B3B-77E9-00EA-7984D5F4D1AC,2017-10-03,B-
170,DF643763-AD6D-DD37-14BA-3726E2C4A2B7,3A347285-6148-49CB-C02D-2DEBD71A72B8,2017-05-06,C+
171,91851D1A-1CB9-1F92-0D58-EA3EAAE4AE8E,36A3C2CE-17E1-02A8-C7BB-DBD17746AD3A,2021-06-23,C
172,55E9D3E5-4AEB-CBE9-1E95-CCB28BE0BED0,12FC492B-89C6-E589-28B5-86D54C28A103,2018-04-22,A
173,DA430AD1-845C-437C-E99D-6C39F7A4413B,F6409391-E2BC-2B05-AE39-E51788465686,2019-09-22,B+
174,428A3368-2033-E471-3DBB-E5E39FA22164,1325E6D1-E308-1B88-06E7-986DE8710194,2019-04-16,C+
175,251531CB-F77F-D1A2-5414-F7C14CC89CF8,D076E296-9CB6-82C6-8A48-916362F7759E,2019-02-07,F
176,2C50CDC7-1AAC-2C83-5786-1B7643EBB47E,8425430E-6B92-CC11-167C-69B9D31EEA43,2017-07-30,F
177,83C5589D-44B7-587C-AF68-50F3BD12EF28,43E5448F-9A21-3D7E-1424-66879CB4A1CD,2020-12-02,A+
178,DA430AD1-845C-437C-E99D-6C39F7A4413B,3F0AE123-4A1D-1CF2-B862-045E68FC9C4F,2017-12-11,A+
179,AF0C7752-6A63-55E2-A4ED-9B9B922A3EA6,15BE76DD-54AF-6BDD-5878-DE33DE23D977,2019-12-03,D
180,99B28EF4-D47A-FD3D-0298-5D783BDC2C3F,2AC7A1D4-55C3-ABDB-CD53-C59AD56E56EC,2018-01-03,B-
181,ABAC3A56-4A9C-F8D1-91E4-46481B939228,E5C66A3A-1D75-6F42-6175-E80CE7226456,2019-04-14,C+
182,DF643763-AD6D-DD37-14BA-3726E2C4A2B7,32E3E2B8-51A0-DC37-79D0-7859D6A9E2CD,2019-11-13,A
183,233A3393-AF24-F522-DF5F-C0DAFE8B391B,B634F3B8-85D3-B71C-7917-347328BEE052,2020-03-29,C-
184,FBA41AB5-BD23-5D83-8D6E-B64AED8C315E,96E68D43-AC34-BD44-0DEA-B4A7FE369C23,2021-03-13,A+
185,1ECDE44C-FA80-B1B7-55B3-AC6BB57DC5B2,7CDAE322-E683-2790-9969-182504E13DB2,2019-02-15,D+
186,91851D1A-1CB9-1F92-0D58-EA3EAAE4AE8E,152424AC-4766-89A6-2CEA-82EA99E05256,2020-02-15,B-
187,2C50CDC7-1AAC-2C83-5786-1B7643EBB47E,71101DEE-EB75-5121-EB26-5A7EF441DE4C,2018-04-20,C
188,DF643763-AD6D-DD37-14BA-3726E2C4A2B7,8AC65790-1636-37E8-A674-4E19A22096A2,2019-04-29,C-
189,83C5589D-44B7-587C-AF68-50F3BD12EF28,95CE27EC-C683-5778-72F9-718EE98EFDEB,2020-05-19,C+
190,2C50CDC7-1AAC-2C83-5786-1B7643EBB47E,08D3DE58-FB5F-AB71-0E10-26DA56026448,2021-01-30,D+
191,AF0C7752-6A63-55E2-A4ED-9B9B922A3EA6,648A2DE2-9007-B9E0-314A-6311A693F159,2016-11-19,C+
192,A2EB3077-9B68-97D4-9963-9B3462E9C35B,552C1C4A-EE58-ED65-AF81-E8448FBA21F0,2021-01-07,C+
193,4D954573-D9C7-01E7-EAEC-8EAE910FB29E,9711FC7E-CB0D-9C7D-E9A5-31E70919B98A,2017-04-29,D-
194,55E9D3E5-4AEB-CBE9-1E95-CCB28BE0BED0,29C79886-AF6D-A9E2-D54F-84633DBB998A,2021-10-16,B-
195,83C5589D-44B7-587C-AF68-50F3BD12EF28,43B039F5-7E5B-6CB2-14DD-D372DF76A4F6,2019-08-15,B
196,C253E446-2877-1E28-815B-37104CCCEEF5,7569241E-2451-A646-9C79-B6B72E237378,2018-10-18,A-
197,ABAC3A56-4A9C-F8D1-91E4-46481B939228,96E68D43-AC34-BD44-0DEA-B4A7FE369C23,2017-08-02,A
198,860AC510-9AEE-6EEC-EA56-84646D575447,2222EE78-298C-39EC-C42B-09DAE73F5974,2017-11-05,A
199,1B13349B-3DA1-37E1-0546-6E1CD9395F94,BC958A2C-5384-8F5E-DD4E-BA3021B777BB,2021-02-21,B+
200,251531CB-F77F-D1A2-5414-F7C14CC89CF8,9B1B7101-C5C8-1EE3-88B8-DA09A8436B25,2017-07-19,C
201,3AA1182C-ABD1-ABF6-36A9-5833DD3375A9,2BDAA9B6-9476-6483-1644-62A682B533B1,2021-08-20,C
202,68C594E3-83A0-EACD-C681-576994EB041E,D89322F9-0995-2330-43C0-857E828A966A,2017-05-16,C
203,ABAC3A56-4A9C-F8D1-91E4-46481B939228,A32A258A-768D-2DF0-9FE2-A75D36AA3AED,2020-12-29,F
204,F99C396B-651A-6CC9-642A-86EC0D7D9471,B5ED7706-4799-EA99-9A2D-BCD243EC41CB,2019-10-24,A
205,F99C396B-651A-6CC9-642A-86EC0D7D9471,A3935073-FCBA-8297-5E79-25ECC3BC7FBA,2019-09-10,A-
206,428A3368-2033-E471-3DBB-E5E39FA22164,176B2A21-85E1-F1E1-78DB-961DE4C248B6,2017-08-07,B
